date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:54:41	2839/2839	---M--	200	added ('OK')	image/jpeg	etag:%225f6338af-b17%22	https://technext.github.io/deskapp2/vendors/images/chat-img2.jpg	C:/Mes%20Sites%20Web/tamplates/technext.github.io/deskapp2/vendors/images/chat-img2.jpg	(from https://technext.github.io/deskapp2/chat.html)
12:54:41	2579/2579	---M--	200	added ('OK')	image/jpeg	etag:%225f6338af-a13%22	https://technext.github.io/deskapp2/vendors/images/chat-img1.jpg	C:/Mes%20Sites%20Web/tamplates/technext.github.io/deskapp2/vendors/images/chat-img1.jpg	(from https://technext.github.io/deskapp2/chat.html)
12:54:42	13700/13700	---M--	200	added ('OK')	image/jpeg	etag:%225f6338af-3584%22	https://technext.github.io/deskapp2/vendors/images/upload-file-img.jpg	C:/Mes%20Sites%20Web/tamplates/technext.github.io/deskapp2/vendors/images/upload-file-img.jpg	(from https://technext.github.io/deskapp2/chat.html)
12:54:42	1998/1998	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f6338af-7ce%22	https://technext.github.io/deskapp2/vendors/images/deskapp-logo.png	C:/Mes%20Sites%20Web/tamplates/technext.github.io/deskapp2/vendors/images/deskapp-logo.png	(from https://technext.github.io/deskapp2/invoice.html)
12:54:42	3632/3632	---M--	200	added ('OK')	image/png	etag:%225f6338af-e30%22	https://technext.github.io/deskapp2/vendors/images/layout/sidebar-dark.png	C:/Mes%20Sites%20Web/tamplates/technext.github.io/deskapp2/vendors/images/layout/sidebar-dark.png	(from https://technext.github.io/deskapp2/color-settings.html)
12:54:43	3453/3453	---M--	200	added ('OK')	image/png	etag:%225f6338af-d7d%22	https://technext.github.io/deskapp2/vendors/images/layout/sidebar-white.png	C:/Mes%20Sites%20Web/tamplates/technext.github.io/deskapp2/vendors/images/layout/sidebar-white.png	(from https://technext.github.io/deskapp2/color-settings.html)
12:54:43	5169/5169	---M--	200	added ('OK')	image/png	etag:%225f6338af-1431%22	https://technext.github.io/deskapp2/vendors/images/layout/header-white.png	C:/Mes%20Sites%20Web/tamplates/technext.github.io/deskapp2/vendors/images/layout/header-white.png	(from https://technext.github.io/deskapp2/color-settings.html)
12:54:43	4955/4955	---M--	200	added ('OK')	image/png	etag:%225f6338af-135b%22	https://technext.github.io/deskapp2/vendors/images/layout/header-dark.png	C:/Mes%20Sites%20Web/tamplates/technext.github.io/deskapp2/vendors/images/layout/header-dark.png	(from https://technext.github.io/deskapp2/color-settings.html)
12:54:45	58478/58478	---M--	200	added ('OK')	image/png	etag:%225f6338af-e46e%22	https://technext.github.io/deskapp2/vendors/images/register-page-img.png	C:/Mes%20Sites%20Web/tamplates/technext.github.io/deskapp2/vendors/images/register-page-img.png	(from https://technext.github.io/deskapp2/register.html)
12:54:45	1233/1233	---M--	200	added ('OK')	image/png	etag:%225f6338af-4d1%22	https://technext.github.io/deskapp2/src/plugins/jquery-asColorPicker/dist/images/transparent.png	C:/Mes%20Sites%20Web/tamplates/technext.github.io/deskapp2/src/plugins/jquery-asColorPicker/dist/images/transparent.png	(from https://technext.github.io/deskapp2/src/plugins/jquery-asColorPicker/dist/css/asColorPicker.css)
12:54:46	14976/14976	---M--	200	added ('OK')	image/png	etag:%225f6338af-3a80%22	https://technext.github.io/deskapp2/src/plugins/jquery-asColorPicker/dist/images/saturation.png	C:/Mes%20Sites%20Web/tamplates/technext.github.io/deskapp2/src/plugins/jquery-asColorPicker/dist/images/saturation.png	(from https://technext.github.io/deskapp2/src/plugins/jquery-asColorPicker/dist/css/asColorPicker.css)
12:54:46	1805/1805	---M--	200	added ('OK')	image/png	etag:%225f6338af-70d%22	https://technext.github.io/deskapp2/src/plugins/jquery-asColorPicker/dist/images/hue.png	C:/Mes%20Sites%20Web/tamplates/technext.github.io/deskapp2/src/plugins/jquery-asColorPicker/dist/images/hue.png	(from https://technext.github.io/deskapp2/src/plugins/jquery-asColorPicker/dist/css/asColorPicker.css)
12:54:46	3158/3158	---M--	200	added ('OK')	image/png	etag:%225f6338af-c56%22	https://technext.github.io/deskapp2/src/plugins/jquery-asColorPicker/dist/images/alpha.png	C:/Mes%20Sites%20Web/tamplates/technext.github.io/deskapp2/src/plugins/jquery-asColorPicker/dist/images/alpha.png	(from https://technext.github.io/deskapp2/src/plugins/jquery-asColorPicker/dist/css/asColorPicker.css)
